"film_id","title","min_duration","max_duration","avg_duration","min_rental_rate","max_rental_rate","avg_rental_rate","min_length","max_length","avg_length","min_replacement_cost","max_replacement_cost","avg_replacement_cost","mode_year","mode_language_id","mode_rating"
336,"French Holiday",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,99,99,99.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"PG"
337,"Frida Slipper",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,73,73,73.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"R"
338,"Frisco Forrest",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,51,51,51.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"PG"
339,"Frogmen Breaking",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,111,111,111.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"R"
340,"Frontier Cabin",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,183,183,183.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG-13"
341,"Frost Head",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,82,82,82.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG"
342,"Fugitive Maguire",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,83,83,83.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"R"
343,"Full Flatliners",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,94,94,94.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG"
344,"Fury Murder",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,178,178,178.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG-13"
345,"Gables Metropolis",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,161,161,161.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"PG"
346,"Galaxy Sweethearts",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,128,128,128.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"R"
347,"Games Bowfinger",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,119,119,119.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"PG-13"
348,"Gandhi Kwai",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,86,86,86.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"PG-13"
349,"Gangs Pride",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,185,185,185.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
350,"Garden Island",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,80,80,80.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"G"
351,"Gaslight Crusade",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,106,106,106.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG"
352,"Gathering Calendar",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,176,176,176.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"PG-13"
353,"Gentlemen Stage",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,125,125,125.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
354,"Ghost Groundhog",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,85,85,85.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"G"
355,"Ghostbusters Elf",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,101,101,101.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"R"
356,"Giant Troopers",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,102,102,102.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"R"
357,"Gilbert Pelican",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,114,114,114.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"G"
358,"Gilmore Boiled",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,163,163,163.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"R"
359,"Gladiator Westward",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,173,173,173.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG"
360,"Glass Dying",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,103,103,103.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"G"
361,"Gleaming Jawbreaker",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,89,89,89.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"NC-17"
362,"Glory Tracy",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,115,115,115.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG-13"
363,"Go Purple",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,54,54,54.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"R"
364,"Godfather Diary",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,73,73,73.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"NC-17"
365,"Gold River",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,154,154,154.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"R"
366,"Goldfinger Sensibility",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,93,93,93.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
367,"Goldmine Tycoon",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,153,153,153.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
368,"Gone Trouble",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,84,84,84.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
369,"Goodfellas Salute",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,56,56,56.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"PG"
370,"Gorgeous Bingo",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,108,108,108.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"R"
371,"Gosford Donnie",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,129,129,129.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"G"
372,"Graceland Dynamite",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,140,140,140.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"R"
373,"Graduate Lord",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,156,156,156.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"G"
374,"Graffiti Love",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,117,117,117.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"PG"
375,"Grail Frankenstein",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,85,85,85.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"NC-17"
376,"Grapes Fury",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,155,155,155.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
377,"Grease Youth",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,135,135,135.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"G"
378,"Greatest North",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,93,93,93.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"NC-17"
379,"Greedy Roots",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,166,166,166.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"R"
380,"Greek Everyone",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,176,176,176.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG"
381,"Grinch Massage",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,150,150,150.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"R"
382,"Grit Clockwork",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,137,137,137.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG"
383,"Groove Fiction",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,111,111,111.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
384,"Grosse Wonderful",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,49,49,49.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
385,"Groundhog Uncut",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,139,139,139.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"PG-13"
386,"Gump Date",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,53,53,53.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"NC-17"
387,"Gun Bonnie",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,100,100,100.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"G"
388,"Gunfight Moon",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,70,70,70.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"NC-17"
389,"Gunfighter Mussolini",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,127,127,127.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"PG-13"
390,"Guys Falcon",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,84,84,84.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
391,"Half Outfield",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,146,146,146.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"PG-13"
392,"Hall Cassidy",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,51,51,51.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
393,"Halloween Nuts",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,47,47,47.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"PG-13"
394,"Hamlet Wisdom",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,146,146,146.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"R"
395,"Handicap Boondock",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,108,108,108.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"R"
396,"Hanging Deep",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,62,62,62.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"G"
397,"Hanky October",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,107,107,107.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"NC-17"
398,"Hanover Galaxy",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,47,47,47.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
399,"Happiness United",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,100,100,100.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"G"
400,"Hardly Robbers",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,72,72,72.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"R"
401,"Harold French",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,168,168,168.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"NC-17"
402,"Harper Dying",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,52,52,52.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"G"
403,"Harry Idaho",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,121,121,121.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"PG-13"
404,"Hate Handicap",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,107,107,107.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"PG"
405,"Haunted Antitrust",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,76,76,76.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
406,"Haunting Pianist",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,181,181,181.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"R"
407,"Hawk Chill",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,47,47,47.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"PG-13"
408,"Head Stranger",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,69,69,69.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"R"
409,"Heartbreakers Bright",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,59,59,59.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"G"
410,"Heaven Freedom",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,48,48,48.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"PG"
411,"Heavenly Gun",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,49,49,49.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
412,"Heavyweights Beast",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,102,102,102.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"G"
413,"Hedwig Alter",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,169,169,169.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"NC-17"
414,"Hellfighters Sierra",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,75,75,75.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"PG"
415,"High Encino",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,84,84,84.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"R"
416,"Highball Potter",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,110,110,110.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"R"
417,"Hills Neighbors",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,93,93,93.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
418,"Hobbit Alien",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,157,157,157.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG-13"
419,"Hocus Frida",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,141,141,141.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"G"
420,"Holes Brannigan",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,128,128,128.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG"
421,"Holiday Games",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,78,78,78.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG-13"
422,"Hollow Jeopardy",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,136,136,136.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"NC-17"
423,"Hollywood Anonymous",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,69,69,69.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"PG"
424,"Holocaust Highball",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,149,149,149.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"R"
425,"Holy Tadpole",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,88,88,88.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"R"
426,"Home Pity",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,185,185,185.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"R"
427,"Homeward Cider",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,103,103,103.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"R"
428,"Homicide Peach",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,141,141,141.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
429,"Honey Ties",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,84,84,84.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"R"
430,"Hook Chariots",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,49,49,49.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"G"
431,"Hoosiers Birdcage",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,176,176,176.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"G"
432,"Hope Tootsie",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,139,139,139.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
433,"Horn Working",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,95,95,95.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"PG"
434,"Horror Reign",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,139,139,139.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"R"
435,"Hotel Happiness",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,181,181,181.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG-13"
436,"Hours Rage",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,122,122,122.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"NC-17"
437,"House Dynamite",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,109,109,109.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"R"
438,"Human Graffiti",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,68,68,68.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
439,"Hunchback Impossible",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,151,151,151.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"PG-13"
440,"Hunger Roof",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,105,105,105.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"G"
441,"Hunter Alter",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,125,125,125.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
442,"Hunting Musketeers",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,65,65,65.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"NC-17"
443,"Hurricane Affair",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,49,49,49.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG"
444,"Hustler Party",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,83,83,83.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"NC-17"
445,"Hyde Doctor",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,100,100,100.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"G"
446,"Hysterical Grail",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,150,150,150.0000000000000000,19.99,19.99,19.9900000000000000,2006,1,"PG"
447,"Ice Crossing",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,131,131,131.0000000000000000,28.99,28.99,28.9900000000000000,2006,1,"R"
448,"Idaho Love",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,172,172,172.0000000000000000,25.99,25.99,25.9900000000000000,2006,1,"PG-13"
449,"Identity Lover",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,119,119,119.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"PG-13"
450,"Idols Snatchers",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,84,84,84.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"NC-17"
451,"Igby Maker",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,160,160,160.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"NC-17"
452,"Illusion Amelie",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,122,122,122.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"R"
453,"Image Princess",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,178,178,178.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"PG-13"
454,"Impact Aladdin",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,180,180,180.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG-13"
455,"Impossible Prejudice",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,103,103,103.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"NC-17"
456,"Inch Jet",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,167,167,167.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"NC-17"
457,"Independence Hotel",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,157,157,157.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
458,"Indian Love",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,135,135,135.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"NC-17"
459,"Informer Double",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,74,74,74.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
460,"Innocent Usual",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,178,178,178.0000000000000000,26.99,26.99,26.9900000000000000,2006,1,"PG-13"
461,"Insects Stone",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,123,123,123.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"NC-17"
462,"Insider Arizona",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,78,78,78.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"NC-17"
463,"Instinct Airport",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,116,116,116.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG"
464,"Intentions Empire",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,107,107,107.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"PG-13"
465,"Interview Liaisons",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,59,59,59.0000000000000000,17.99,17.99,17.9900000000000000,2006,1,"R"
466,"Intolerable Intentions",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,63,63,63.0000000000000000,20.99,20.99,20.9900000000000000,2006,1,"PG-13"
467,"Intrigue Worst",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,181,181,181.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"G"
468,"Invasion Cyclone",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,97,97,97.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"PG"
469,"Iron Moon",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,46,46,46.0000000000000000,27.99,27.99,27.9900000000000000,2006,1,"PG"
470,"Ishtar Rocketeer",4,4,4.0000000000000000,4.99,4.99,4.9900000000000000,79,79,79.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"R"
471,"Island Exorcist",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,84,84,84.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
472,"Italian African",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,174,174,174.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"G"
473,"Jacket Frisco",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,181,181,181.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"PG-13"
474,"Jade Bunch",6,6,6.0000000000000000,2.99,2.99,2.9900000000000000,174,174,174.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"NC-17"
475,"Japanese Run",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,135,135,135.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"G"
476,"Jason Trap",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,130,130,130.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"NC-17"
477,"Jawbreaker Brooklyn",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,118,118,118.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"PG"
478,"Jaws Harry",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,112,112,112.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"G"
479,"Jedi Beneath",7,7,7.0000000000000000,0.99,0.99,0.99000000000000000000,128,128,128.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"PG"
480,"Jeepers Wedding",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,84,84,84.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"R"
481,"Jekyll Frogmen",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,58,58,58.0000000000000000,22.99,22.99,22.9900000000000000,2006,1,"PG"
482,"Jeopardy Encino",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,102,102,102.0000000000000000,12.99,12.99,12.9900000000000000,2006,1,"R"
483,"Jericho Mulan",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,171,171,171.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"NC-17"
484,"Jerk Paycheck",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,172,172,172.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"NC-17"
485,"Jersey Sassy",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,60,60,60.0000000000000000,16.99,16.99,16.9900000000000000,2006,1,"PG"
486,"Jet Neighbors",7,7,7.0000000000000000,4.99,4.99,4.9900000000000000,59,59,59.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"R"
487,"Jingle Sagebrush",6,6,6.0000000000000000,4.99,4.99,4.9900000000000000,124,124,124.0000000000000000,29.99,29.99,29.9900000000000000,2006,1,"PG-13"
488,"Joon Northwest",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,105,105,105.0000000000000000,23.99,23.99,23.9900000000000000,2006,1,"NC-17"
489,"Juggler Hardly",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,54,54,54.0000000000000000,14.99,14.99,14.9900000000000000,2006,1,"PG-13"
490,"Jumanji Blade",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,121,121,121.0000000000000000,13.99,13.99,13.9900000000000000,2006,1,"G"
491,"Jumping Wrath",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,74,74,74.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"NC-17"
492,"Jungle Closer",6,6,6.0000000000000000,0.99,0.99,0.99000000000000000000,134,134,134.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"NC-17"
493,"Kane Exorcist",5,5,5.0000000000000000,0.99,0.99,0.99000000000000000000,92,92,92.0000000000000000,18.99,18.99,18.9900000000000000,2006,1,"R"
494,"Karate Moon",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,120,120,120.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
495,"Kentuckian Giant",5,5,5.0000000000000000,2.99,2.99,2.9900000000000000,169,169,169.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG"
496,"Kick Savannah",3,3,3.0000000000000000,0.99,0.99,0.99000000000000000000,179,179,179.0000000000000000,10.99,10.99,10.9900000000000000,2006,1,"PG-13"
497,"Kill Brotherhood",4,4,4.0000000000000000,0.99,0.99,0.99000000000000000000,54,54,54.0000000000000000,15.99,15.99,15.9900000000000000,2006,1,"G"
498,"Killer Innocent",7,7,7.0000000000000000,2.99,2.99,2.9900000000000000,161,161,161.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"R"
499,"King Evolution",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,184,184,184.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"NC-17"
500,"Kiss Glory",5,5,5.0000000000000000,4.99,4.99,4.9900000000000000,163,163,163.0000000000000000,11.99,11.99,11.9900000000000000,2006,1,"PG-13"
501,"Kissing Dolls",3,3,3.0000000000000000,4.99,4.99,4.9900000000000000,141,141,141.0000000000000000,9.99,9.99,9.9900000000000000,2006,1,"R"
502,"Knock Warlock",4,4,4.0000000000000000,2.99,2.99,2.9900000000000000,71,71,71.0000000000000000,21.99,21.99,21.9900000000000000,2006,1,"PG-13"
503,"Kramer Chocolate",3,3,3.0000000000000000,2.99,2.99,2.9900000000000000,171,171,171.0000000000000000,24.99,24.99,24.9900000000000000,2006,1,"R"
