"film_id","title","name","revenue","mode_year","mode_language_id","mode_rating"
757,"Sagebrush Clueless","Documentary",11.96,2006,1,"G"
651,"Packer Madigan","Animation",11.96,2006,1,"PG-13"
641,"Orange Grapes","Foreign",11.96,2006,1,"PG-13"
917,"Tuxedo Mile","Sports",11.96,2006,1,"R"
155,"Cleopatra Devil","New",11.96,2006,1,"PG-13"
544,"Madison Trap","Documentary",11.96,2006,1,"R"
54,"Banger Pinocchio","Music",11.96,2006,1,"R"
939,"Vertigo Northwest","Comedy",11.96,2006,1,"R"
890,"Tights Dawn","Sports",11.96,2006,1,"R"
11,"Alamo Videotape","Foreign",11.94,2006,1,"G"
951,"Voyage Legally","Classics",11.94,2006,1,"PG-13"
623,"Newton Labyrinth","Foreign",11.94,2006,1,"PG"
164,"Coast Rainbow","Documentary",11.94,2006,1,"PG"
461,"Insects Stone","Animation",11.88,2006,1,"NC-17"
924,"Unforgiven Zoolander","Sci-Fi",11.88,2006,1,"PG"
79,"Blade Polish","Drama",11.88,2006,1,"PG-13"
949,"Volcano Texas","Games",11.88,2006,1,"NC-17"
870,"Swarm Gold","Horror",11.88,2006,1,"PG-13"
982,"Women Dorado","Action",11.88,2006,1,"R"
273,"Effect Gladiator","Family",11.88,2006,1,"PG"
748,"Rugrats Shakespeare","Action",11.88,2006,1,"PG-13"
376,"Grapes Fury","Foreign",11.88,2006,1,"G"
105,"Bull Shawshank","Action",11.88,2006,1,"NC-17"
427,"Homeward Cider","Documentary",11.88,2006,1,"R"
388,"Gunfight Moon","Comedy",11.88,2006,1,"NC-17"
379,"Greedy Roots","Drama",11.88,2006,1,"R"
602,"Mourning Purple","Sci-Fi",11.88,2006,1,"PG"
743,"Room Roman","Animation",11.88,2006,1,"PG"
423,"Hollywood Anonymous","Children",11.88,2006,1,"PG"
680,"Pinocchio Simon","Comedy",10.99,2006,1,"PG"
243,"Doors President","Animation",10.99,2006,1,"NC-17"
778,"Secrets Paradise","Family",10.99,2006,1,"G"
575,"Midsummer Groundhog","Documentary",10.99,2006,1,"G"
214,"Daughter Madigan","Children",10.99,2006,1,"PG-13"
321,"Flash Wars","New",10.99,2006,1,"NC-17"
853,"Stranger Strangers","Children",10.99,2006,1,"G"
1000,"Zorro Ark","Comedy",10.99,2006,1,"NC-17"
624,"Nightmare Chill","Games",10.99,2006,1,"PG"
470,"Ishtar Rocketeer","Animation",10.99,2006,1,"R"
791,"Show Lord","Documentary",10.99,2006,1,"PG-13"
350,"Garden Island","Sci-Fi",10.99,2006,1,"G"
985,"Wonderland Christmas","Sci-Fi",10.99,2006,1,"PG"
653,"Panic Club","Horror",10.99,2006,1,"G"
46,"Autumn Crow","Games",10.99,2006,1,"G"
763,"Satisfaction Confidential","Sports",10.99,2006,1,"G"
126,"Casualties Encino","Action",10.99,2006,1,"G"
48,"Backlash Undefeated","Children",10.99,2006,1,"PG-13"
98,"Bright Encounters","Drama",10.99,2006,1,"PG-13"
662,"Paths Control","Drama",10.99,2006,1,"PG"
186,"Craft Outfield","Drama",10.89,2006,1,"NC-17"
341,"Frost Head","Classics",10.89,2006,1,"PG"
511,"Lawrence Love","Action",10.89,2006,1,"NC-17"
560,"Mars Roman","Games",10.89,2006,1,"NC-17"
894,"Tomatoes Hellfighters","Travel",10.89,2006,1,"PG"
810,"Slums Duck","Family",10.89,2006,1,"PG"
877,"Taxi Kick","Music",10.89,2006,1,"PG-13"
948,"Voice Peach","New",10.89,2006,1,"PG-13"
54,"Banger Pinocchio","Music",10.89,2006,1,"R"
531,"Lose Inch","Foreign",10.89,2006,1,"R"
762,"Sassy Packer","Games",10.89,2006,1,"G"
646,"Outbreak Divine","Games",10.89,2006,1,"NC-17"
206,"Dancing Fever","Documentary",10.89,2006,1,"G"
833,"Splendor Patton","Children",10.89,2006,1,"R"
266,"Dynamite Tarzan","Classics",10.89,2006,1,"PG-13"
39,"Armageddon Lost","Sci-Fi",10.89,2006,1,"G"
489,"Juggler Hardly","Animation",10.89,2006,1,"PG-13"
795,"Siege Madre","Family",10.89,2006,1,"R"
467,"Intrigue Worst","Foreign",10.89,2006,1,"G"
863,"Sun Confessions","Sci-Fi",10.89,2006,1,"R"
535,"Love Suicides","Horror",10.89,2006,1,"R"
233,"Disciple Mother","Travel",10.89,2006,1,"PG"
650,"Pacific Amistad","Documentary",10.89,2006,1,"G"
688,"Polish Brooklyn","Children",10.89,2006,1,"PG"
579,"Minds Truman","Action",9.99,2006,1,"PG-13"
973,"Wife Turn","Documentary",9.99,2006,1,"NC-17"
710,"Rage Games","Family",9.99,2006,1,"R"
711,"Raging Airplane","Sci-Fi",9.99,2006,1,"R"
177,"Connecticut Tramp","Sci-Fi",9.99,2006,1,"R"
888,"Thin Sagebrush","Documentary",9.99,2006,1,"PG-13"
667,"Peach Innocent","Sports",9.99,2006,1,"PG-13"
169,"Comforts Rush","Travel",9.99,2006,1,"NC-17"
102,"Bubble Grosse","Sports",9.99,2006,1,"R"
779,"Sense Greek","Sports",9.99,2006,1,"R"
980,"Wizard Coldblooded","Music",9.99,2006,1,"PG"
74,"Birch Antitrust","Music",9.99,2006,1,"PG"
409,"Heartbreakers Bright","Children",9.99,2006,1,"G"
438,"Human Graffiti","Games",9.99,2006,1,"NC-17"
578,"Million Ace","Classics",9.99,2006,1,"PG-13"
654,"Panky Submarine","Games",9.99,2006,1,"G"
93,"Brannigan Sunrise","New",9.99,2006,1,"PG"
127,"Cat Coneheads","Comedy",9.99,2006,1,"G"
501,"Kissing Dolls","Action",9.99,2006,1,"R"
226,"Destiny Saturday","New",9.99,2006,1,"G"
680,"Pinocchio Simon","Comedy",9.99,2006,1,"PG"
768,"Scarface Bang","Children",9.99,2006,1,"PG-13"
98,"Bright Encounters","Drama",9.99,2006,1,"PG-13"
708,"Quills Bull","Documentary",9.99,2006,1,"R"
13,"Ali Forever","Horror",9.99,2006,1,"PG"
941,"Videotape Arsenic","Games",9.99,2006,1,"NC-17"
277,"Elephant Trojan","Horror",9.99,2006,1,"PG-13"
659,"Park Citizen","Action",9.99,2006,1,"PG-13"
889,"Ties Hunger","Children",9.99,2006,1,"R"
484,"Jerk Paycheck","Classics",9.99,2006,1,"NC-17"
439,"Hunchback Impossible","Drama",9.99,2006,1,"PG-13"
308,"Ferris Mother","Comedy",9.99,2006,1,"PG"
853,"Stranger Strangers","Children",9.99,2006,1,"G"
183,"Conversation Downhill","Family",9.99,2006,1,"R"
904,"Train Bunch","Horror",9.99,2006,1,"R"
392,"Hall Cassidy","Children",9.99,2006,1,"NC-17"
764,"Saturday Lambs","Sports",9.99,2006,1,"G"
551,"Maiden Home","New",9.99,2006,1,"PG"
972,"Whisperer Giant","Sci-Fi",9.99,2006,1,"PG-13"
222,"Desert Poseidon","Horror",9.99,2006,1,"R"
308,"Ferris Mother","Comedy",9.98,2006,1,"PG"
673,"Personal Ladybugs","Music",9.98,2006,1,"PG-13"
481,"Jekyll Frogmen","New",9.98,2006,1,"PG"
684,"Pizza Jumanji","Games",9.98,2006,1,"NC-17"
672,"Perfect Groove","Comedy",9.98,2006,1,"PG-13"
832,"Splash Gump","Family",9.98,2006,1,"PG"
977,"Window Side","Travel",9.98,2006,1,"R"
360,"Glass Dying","Action",9.98,2006,1,"G"
358,"Gilmore Boiled","Classics",9.98,2006,1,"R"
960,"Wars Pluto","Documentary",9.98,2006,1,"G"
889,"Ties Hunger","Children",9.98,2006,1,"R"
833,"Splendor Patton","Children",9.98,2006,1,"R"
488,"Joon Northwest","Sports",9.98,2006,1,"NC-17"
35,"Arachnophobia Rollercoaster","Horror",9.98,2006,1,"PG-13"
250,"Dragon Squad","Action",9.98,2006,1,"NC-17"
437,"House Dynamite","Family",9.98,2006,1,"R"
836,"Squad Fish","Sports",9.98,2006,1,"PG"
837,"Stage World","Comedy",9.98,2006,1,"PG"
238,"Doctor Grail","Children",9.98,2006,1,"G"
584,"Mixed Doors","Foreign",9.98,2006,1,"PG-13"
692,"Potluck Mixed","Animation",9.98,2006,1,"G"
662,"Paths Control","Drama",9.98,2006,1,"PG"
494,"Karate Moon","Horror",9.98,2006,1,"PG-13"
16,"Alley Evolution","Foreign",9.98,2006,1,"NC-17"
736,"Robbery Bright","Family",9.98,2006,1,"R"
201,"Cyclone Family","Foreign",9.98,2006,1,"PG"
658,"Paris Weekend","Horror",9.98,2006,1,"PG-13"
816,"Snowman Rollercoaster","Animation",9.98,2006,1,"G"
449,"Identity Lover","Sci-Fi",9.98,2006,1,"PG-13"
349,"Gangs Pride","Animation",9.98,2006,1,"PG-13"
400,"Hardly Robbers","Documentary",9.98,2006,1,"R"
657,"Paradise Sabrina","Comedy",9.98,2006,1,"PG-13"
233,"Disciple Mother","Travel",9.98,2006,1,"PG"
841,"Star Operation","Sports",9.98,2006,1,"PG"
120,"Caribbean Liberty","Sports",9.98,2006,1,"NC-17"
504,"Kwai Homeward","Drama",9.98,2006,1,"PG-13"
91,"Bound Cheaper","Classics",9.98,2006,1,"PG"
842,"State Wasteland","Games",9.98,2006,1,"NC-17"
653,"Panic Club","Horror",9.98,2006,1,"G"
445,"Hyde Doctor","Classics",9.98,2006,1,"G"
652,"Pajama Jawbreaker","Classics",9.98,2006,1,"R"
880,"Telemark Heartbreakers","Animation",9.98,2006,1,"PG-13"
599,"Mother Oleander","Sports",9.98,2006,1,"R"
48,"Backlash Undefeated","Children",9.98,2006,1,"PG-13"
650,"Pacific Amistad","Documentary",9.98,2006,1,"G"
193,"Crossroads Casualties","Animation",9.98,2006,1,"G"
514,"Lebowski Soldiers","Drama",9.98,2006,1,"PG-13"
431,"Hoosiers Birdcage","Foreign",9.98,2006,1,"G"
49,"Badman Dawn","Sci-Fi",9.98,2006,1,"R"
936,"Vanishing Rocky","Music",9.98,2006,1,"NC-17"
647,"Outfield Massacre","Music",9.98,2006,1,"NC-17"
90,"Boulevard Mob","New",9.98,2006,1,"R"
800,"Sinners Atlantis","Horror",9.98,2006,1,"PG-13"
114,"Camelot Vacation","Sci-Fi",9.98,2006,1,"NC-17"
395,"Handicap Boondock","Action",9.98,2006,1,"R"
643,"Orient Closer","Drama",9.98,2006,1,"R"
704,"Pure Runner","Comedy",9.98,2006,1,"NC-17"
724,"Remember Diary","Family",9.98,2006,1,"R"
641,"Orange Grapes","Foreign",9.98,2006,1,"PG-13"
220,"Deer Virginian","Music",9.98,2006,1,"NC-17"
927,"Uprising Uptown","Action",9.98,2006,1,"NC-17"
636,"Oleander Clue","Music",9.98,2006,1,"PG"
298,"Eyes Driving","Sci-Fi",9.98,2006,1,"PG-13"
851,"Straight Hours","Sports",9.98,2006,1,"R"
925,"United Pilot","Documentary",9.98,2006,1,"R"
707,"Quest Mussolini","Action",9.98,2006,1,"R"
181,"Contact Anonymous","Travel",9.98,2006,1,"PG-13"
184,"Core Suit","Classics",9.98,2006,1,"PG-13"
54,"Banger Pinocchio","Music",9.98,2006,1,"R"
55,"Barbarella Streetcar","Sci-Fi",9.98,2006,1,"G"
147,"Chocolat Harry","Family",9.98,2006,1,"NC-17"
56,"Barefoot Manchurian","Action",9.98,2006,1,"G"
879,"Telegraph Voyage","Music",9.98,2006,1,"PG"
920,"Unbreakable Karate","New",9.98,2006,1,"G"
317,"Fireball Philadelphia","Comedy",9.98,2006,1,"PG"
288,"Escape Metropolis","Travel",9.98,2006,1,"R"
919,"Tycoon Gathering","Games",9.98,2006,1,"G"
58,"Beach Heartbreakers","Documentary",9.98,2006,1,"G"
542,"Lust Lock","Action",9.98,2006,1,"G"
315,"Finding Anaconda","Family",9.98,2006,1,"R"
274,"Egg Igby","Documentary",9.98,2006,1,"PG"
770,"Scissorhands Slums","Foreign",9.98,2006,1,"G"
544,"Madison Trap","Documentary",9.98,2006,1,"R"
622,"Newsies Story","Documentary",9.98,2006,1,"G"
78,"Blackout Private","Animation",9.98,2006,1,"PG"
988,"Worker Tarzan","Travel",9.98,2006,1,"R"
275,"Egypt Tenenbaums","Horror",9.98,2006,1,"PG"
546,"Madre Gables","Games",9.98,2006,1,"PG-13"
391,"Half Outfield","Family",9.98,2006,1,"PG-13"
547,"Magic Mallrats","Children",9.98,2006,1,"PG"
214,"Daughter Madigan","Children",9.98,2006,1,"PG-13"
549,"Magnolia Forrester","Action",9.98,2006,1,"PG-13"
162,"Clueless Bucket","Action",9.98,2006,1,"R"
774,"Searchers Wait","Comedy",9.98,2006,1,"NC-17"
310,"Fever Empire","Games",9.98,2006,1,"R"
553,"Maker Gables","Children",9.98,2006,1,"PG-13"
808,"Sling Luke","Classics",9.98,2006,1,"R"
397,"Hanky October","Sci-Fi",9.98,2006,1,"NC-17"
554,"Malkovich Pet","Classics",9.98,2006,1,"G"
746,"Rouge Squad","Games",9.98,2006,1,"NC-17"
158,"Clones Pinocchio","Music",9.98,2006,1,"R"
984,"Wonderful Drop","Foreign",9.98,2006,1,"NC-17"
744,"Roots Remember","Classics",9.98,2006,1,"PG-13"
907,"Translation Summer","Drama",9.98,2006,1,"PG-13"
722,"Reef Salute","Horror",9.98,2006,1,"NC-17"
870,"Swarm Gold","Horror",9.98,2006,1,"PG-13"
305,"Fatal Haunted","New",9.98,2006,1,"PG"
9,"Alabama Devil","Horror",9.98,2006,1,"PG-13"
86,"Boogie Amelie","Music",9.98,2006,1,"R"
884,"Terminator Club","Music",9.98,2006,1,"R"
606,"Mummy Creatures","Sports",9.98,2006,1,"NC-17"
900,"Town Ark","Foreign",9.98,2006,1,"R"
205,"Dances None","Action",9.98,2006,1,"NC-17"
287,"Entrapment Satisfaction","Action",9.98,2006,1,"R"
302,"Fantasia Park","Games",9.98,2006,1,"G"
414,"Hellfighters Sierra","Foreign",9.98,2006,1,"PG"
285,"English Bulworth","Sci-Fi",9.98,2006,1,"PG-13"
681,"Pirates Roxanne","Sports",9.98,2006,1,"PG"
370,"Gorgeous Bingo","Children",9.98,2006,1,"R"
129,"Cause Date","Documentary",9.98,2006,1,"R"
590,"Money Harold","New",9.98,2006,1,"PG"
301,"Family Sweet","Horror",9.98,2006,1,"R"
602,"Mourning Purple","Sci-Fi",9.98,2006,1,"PG"
470,"Ishtar Rocketeer","Animation",9.98,2006,1,"R"
85,"Bonnie Holocaust","Documentary",9.98,2006,1,"G"
242,"Doom Dancing","Comedy",9.98,2006,1,"R"
472,"Italian African","Travel",9.98,2006,1,"G"
366,"Goldfinger Sensibility","Drama",9.98,2006,1,"G"
26,"Annie Identity","Sci-Fi",9.98,2006,1,"G"
974,"Wild Apollo","New",9.98,2006,1,"R"
364,"Godfather Diary","New",9.98,2006,1,"NC-17"
245,"Double Wrath","Animation",9.98,2006,1,"R"
601,"Moulin Wake","Travel",9.98,2006,1,"PG-13"
440,"Hunger Roof","Foreign",9.95,2006,1,"G"
155,"Cleopatra Devil","New",9.95,2006,1,"PG-13"
810,"Slums Duck","Family",9.95,2006,1,"PG"
454,"Impact Aladdin","Music",9.95,2006,1,"PG-13"
687,"Pocus Pulp","Documentary",9.95,2006,1,"NC-17"
831,"Spirited Casualties","Sci-Fi",9.95,2006,1,"PG-13"
12,"Alaska Phantom","Music",9.95,2006,1,"PG"
652,"Pajama Jawbreaker","Classics",9.95,2006,1,"R"
890,"Tights Dawn","Sports",9.95,2006,1,"R"
747,"Roxanne Rebel","Games",9.90,2006,1,"R"
436,"Hours Rage","New",9.90,2006,1,"NC-17"
813,"Smoochy Control","Sports",9.90,2006,1,"R"
374,"Graffiti Love","Sci-Fi",9.90,2006,1,"PG"
525,"Loathing Legally","Classics",9.90,2006,1,"R"
906,"Tramp Others","Comedy",9.90,2006,1,"PG"
282,"Encounters Curtain","Drama",9.90,2006,1,"NC-17"
85,"Bonnie Holocaust","Documentary",9.90,2006,1,"G"
942,"Vietnam Smoochy","Drama",9.90,2006,1,"PG-13"
753,"Rush Goodfellas","Family",9.90,2006,1,"PG"
855,"Streak Ridgemont","Documentary",9.90,2006,1,"PG-13"
348,"Gandhi Kwai","Family",9.90,2006,1,"PG-13"
864,"Sundance Invasion","Children",9.90,2006,1,"NC-17"
245,"Double Wrath","Animation",9.90,2006,1,"R"
890,"Tights Dawn","Sports",9.90,2006,1,"R"
434,"Horror Reign","Travel",9.90,2006,1,"R"
140,"Cheaper Clyde","Sci-Fi",9.90,2006,1,"G"
228,"Detective Vision","Classics",9.90,2006,1,"PG-13"
430,"Hook Chariots","Animation",9.90,2006,1,"G"
493,"Kane Exorcist","Foreign",9.90,2006,1,"R"
504,"Kwai Homeward","Drama",9.90,2006,1,"PG-13"
588,"Model Fish","Children",8.99,2006,1,"NC-17"
20,"Amelie Hellfighters","Music",8.99,2006,1,"R"
653,"Panic Club","Horror",8.99,2006,1,"G"
884,"Terminator Club","Music",8.99,2006,1,"R"
580,"Mine Titans","New",8.99,2006,1,"PG-13"
876,"Tarzan Videotape","Horror",8.99,2006,1,"PG-13"
398,"Hanover Galaxy","Music",8.99,2006,1,"NC-17"
126,"Casualties Encino","Action",8.99,2006,1,"G"
124,"Casper Dragonfly","Children",8.99,2006,1,"PG-13"
485,"Jersey Sassy","Children",8.99,2006,1,"PG"
881,"Temple Attraction","Horror",8.99,2006,1,"PG"
503,"Kramer Chocolate","Sports",8.99,2006,1,"R"
364,"Godfather Diary","New",8.99,2006,1,"NC-17"
93,"Brannigan Sunrise","New",8.99,2006,1,"PG"
484,"Jerk Paycheck","Classics",8.99,2006,1,"NC-17"
134,"Champion Flatliners","Animation",8.99,2006,1,"PG"
480,"Jeepers Wedding","Classics",8.99,2006,1,"R"
369,"Goodfellas Salute","Sci-Fi",8.99,2006,1,"PG"
919,"Tycoon Gathering","Games",8.99,2006,1,"G"
537,"Lover Truman","Classics",8.99,2006,1,"G"
887,"Thief Pelican","Animation",8.99,2006,1,"PG-13"
392,"Hall Cassidy","Children",8.99,2006,1,"NC-17"
536,"Lovely Jingle","Classics",8.99,2006,1,"PG"
627,"North Tequila","Documentary",8.99,2006,1,"NC-17"
980,"Wizard Coldblooded","Music",8.99,2006,1,"PG"
1000,"Zorro Ark","Comedy",8.99,2006,1,"NC-17"
624,"Nightmare Chill","Games",8.99,2006,1,"PG"
185,"Cowboy Doom","Foreign",8.99,2006,1,"PG"
542,"Lust Lock","Action",8.99,2006,1,"G"
219,"Deep Crusade","Documentary",8.99,2006,1,"PG-13"
31,"Apache Divine","Family",8.99,2006,1,"NC-17"
543,"Madigan Dorado","Travel",8.99,2006,1,"R"
532,"Loser Hustler","Sports",8.99,2006,1,"PG"
857,"Strictly Scarface","Comedy",8.99,2006,1,"PG-13"
372,"Graceland Dynamite","Sports",8.99,2006,1,"R"
755,"Sabrina Midnight","Children",8.99,2006,1,"PG"
739,"Rocky War","Drama",8.99,2006,1,"PG-13"
916,"Turn Star","Animation",8.99,2006,1,"G"
632,"Nuts Ties","New",8.99,2006,1,"NC-17"
246,"Doubtfire Labyrinth","Foreign",8.99,2006,1,"R"
60,"Beast Hunchback","Classics",8.99,2006,1,"R"
858,"Submarine Bed","Comedy",8.99,2006,1,"R"
946,"Virtual Spoilers","Family",8.99,2006,1,"NC-17"
464,"Intentions Empire","Animation",8.99,2006,1,"PG-13"
169,"Comforts Rush","Travel",8.99,2006,1,"NC-17"
500,"Kiss Glory","Foreign",8.99,2006,1,"PG-13"
995,"Yentl Idaho","Horror",8.99,2006,1,"R"
527,"Lola Agent","Horror",8.99,2006,1,"PG"
706,"Queen Luke","Drama",8.99,2006,1,"PG"
582,"Miracle Virtual","Animation",8.99,2006,1,"PG-13"
596,"Moonshine Cabin","Games",8.99,2006,1,"PG-13"
179,"Conquerer Nuts","Drama",8.99,2006,1,"G"
336,"French Holiday","Documentary",8.99,2006,1,"PG"
820,"Sons Interview","Animation",8.99,2006,1,"NC-17"
861,"Suit Walls","Games",8.99,2006,1,"R"
470,"Ishtar Rocketeer","Animation",8.99,2006,1,"R"
310,"Fever Empire","Games",8.99,2006,1,"R"
878,"Teen Apollo","Travel",8.99,2006,1,"G"
774,"Searchers Wait","Comedy",8.99,2006,1,"NC-17"
551,"Maiden Home","New",8.99,2006,1,"PG"
929,"Usual Untouchables","Foreign",8.99,2006,1,"PG-13"
838,"Stagecoach Armageddon","Action",8.99,2006,1,"R"
265,"Dying Maker","Comedy",8.99,2006,1,"PG"
448,"Idaho Love","New",8.99,2006,1,"PG-13"
522,"Life Twisted","Comedy",8.99,2006,1,"NC-17"
226,"Destiny Saturday","New",8.99,2006,1,"G"
519,"Liberty Magnificent","Sports",8.99,2006,1,"G"
65,"Behavior Runaway","Horror",8.99,2006,1,"PG"
431,"Hoosiers Birdcage","Foreign",8.99,2006,1,"G"
686,"Pluto Oleander","New",8.99,2006,1,"R"
408,"Head Stranger","Games",8.99,2006,1,"R"
277,"Elephant Trojan","Horror",8.99,2006,1,"PG-13"
897,"Torque Bound","Drama",8.99,2006,1,"G"
159,"Closer Bang","Comedy",8.99,2006,1,"R"
104,"Bugsy Song","Foreign",8.99,2006,1,"G"
908,"Trap Guys","Foreign",8.99,2006,1,"G"
930,"Vacation Boondock","Sci-Fi",8.99,2006,1,"R"
243,"Doors President","Animation",8.99,2006,1,"NC-17"
827,"Spice Sorority","Drama",8.99,2006,1,"NC-17"
518,"Liaisons Sweet","Travel",8.99,2006,1,"PG"
661,"Past Suicides","Foreign",8.99,2006,1,"PG-13"
278,"Elf Murder","Music",8.99,2006,1,"NC-17"
74,"Birch Antitrust","Music",8.99,2006,1,"PG"
846,"Sting Personal","New",8.99,2006,1,"NC-17"
203,"Daisy Menagerie","Sci-Fi",8.99,2006,1,"G"
781,"Seven Swarm","Games",8.99,2006,1,"R"
936,"Vanishing Rocky","Music",8.99,2006,1,"NC-17"
396,"Hanging Deep","Drama",8.99,2006,1,"G"
843,"Steel Santa","Classics",8.99,2006,1,"NC-17"
177,"Connecticut Tramp","Sci-Fi",8.99,2006,1,"R"
375,"Grail Frankenstein","Action",8.99,2006,1,"NC-17"
662,"Paths Control","Drama",8.99,2006,1,"PG"
902,"Trading Pinocchio","Sports",8.99,2006,1,"PG"
951,"Voyage Legally","Classics",8.97,2006,1,"PG-13"
149,"Christmas Moonshine","Children",8.97,2006,1,"NC-17"
5,"African Egg","Thriller",8.97,2006,1,"G"
746,"Rouge Squad","Games",8.97,2006,1,"NC-17"
160,"Club Graffiti","Animation",8.97,2006,1,"PG-13"
753,"Rush Goodfellas","Family",8.97,2006,1,"PG"
17,"Alone Trip","Music",8.97,2006,1,"R"
175,"Confused Candles","Family",8.97,2006,1,"PG-13"
387,"Gun Bonnie","Games",8.97,2006,1,"G"
382,"Grit Clockwork","Games",8.97,2006,1,"PG"
23,"Anaconda Confessions","Animation",8.97,2006,1,"R"
26,"Annie Identity","Sci-Fi",8.97,2006,1,"G"
366,"Goldfinger Sensibility","Drama",8.97,2006,1,"G"
966,"Wedding Apollo","Documentary",8.97,2006,1,"PG"
363,"Go Purple","Music",8.97,2006,1,"R"
482,"Jeopardy Encino","Classics",8.97,2006,1,"R"
949,"Volcano Texas","Games",8.97,2006,1,"NC-17"
948,"Voice Peach","New",8.97,2006,1,"PG-13"
498,"Killer Innocent","Family",8.97,2006,1,"R"
503,"Kramer Chocolate","Sports",8.97,2006,1,"R"
513,"Leathernecks Dwarfs","Travel",8.97,2006,1,"PG-13"
935,"Vanished Garden","New",8.97,2006,1,"R"
9,"Alabama Devil","Horror",8.97,2006,1,"PG-13"
519,"Liberty Magnificent","Sports",8.97,2006,1,"G"
522,"Life Twisted","Comedy",8.97,2006,1,"NC-17"
524,"Lion Uncut","Comedy",8.97,2006,1,"PG"
528,"Lolita World","Family",8.97,2006,1,"NC-17"
926,"Untouchables Sunrise","Documentary",8.97,2006,1,"NC-17"
924,"Unforgiven Zoolander","Sci-Fi",8.97,2006,1,"PG"
317,"Fireball Philadelphia","Comedy",8.97,2006,1,"PG"
542,"Lust Lock","Action",8.97,2006,1,"G"
62,"Bed Highball","Documentary",8.97,2006,1,"NC-17"
549,"Magnolia Forrester","Action",8.97,2006,1,"PG-13"
555,"Mallrats United","Comedy",8.97,2006,1,"PG"
567,"Meet Chocolate","Foreign",8.97,2006,1,"G"
894,"Tomatoes Hellfighters","Travel",8.97,2006,1,"PG"
295,"Expendable Stallion","Documentary",8.97,2006,1,"PG"
89,"Borrowers Bedazzled","Animation",8.97,2006,1,"G"
595,"Moon Bunch","Foreign",8.97,2006,1,"PG"
600,"Motions Details","Horror",8.97,2006,1,"PG"
876,"Tarzan Videotape","Horror",8.97,2006,1,"PG-13"
875,"Talented Homicide","Sports",8.97,2006,1,"PG"
285,"English Bulworth","Sci-Fi",8.97,2006,1,"PG-13"
280,"Empire Malkovich","Children",8.97,2006,1,"G"
617,"Natural Stock","Family",8.97,2006,1,"PG-13"
106,"Bulworth Commandments","Games",8.97,2006,1,"G"
618,"Necklace Outbreak","Drama",8.97,2006,1,"PG"
625,"None Spiking","Sci-Fi",8.97,2006,1,"NC-17"
634,"Odds Boogie","Family",8.97,2006,1,"NC-17"
851,"Straight Hours","Sports",8.97,2006,1,"R"
114,"Camelot Vacation","Sci-Fi",8.97,2006,1,"NC-17"
266,"Dynamite Tarzan","Classics",8.97,2006,1,"PG-13"
646,"Outbreak Divine","Games",8.97,2006,1,"NC-17"
258,"Drums Dynamite","Horror",8.97,2006,1,"PG"
434,"Horror Reign","Travel",8.97,2006,1,"R"
118,"Canyon Stock","Animation",8.97,2006,1,"R"
987,"Words Hunter","Music",8.97,2006,1,"PG"
837,"Stage World","Comedy",8.97,2006,1,"PG"
245,"Double Wrath","Animation",8.97,2006,1,"R"
678,"Pickup Driving","Sports",8.97,2006,1,"G"
130,"Celebrity Horn","Action",8.97,2006,1,"PG-13"
132,"Chainsaw Uptown","Sci-Fi",8.97,2006,1,"PG"
692,"Potluck Mixed","Animation",8.97,2006,1,"G"
811,"Smile Earring","Travel",8.97,2006,1,"G"
717,"Rear Trading","Action",8.97,2006,1,"NC-17"
140,"Cheaper Clyde","Sci-Fi",8.97,2006,1,"G"
728,"Reunion Witches","Drama",8.97,2006,1,"R"
200,"Curtain Videotape","Games",8.97,2006,1,"PG-13"
406,"Haunting Pianist","Games",8.97,2006,1,"R"
790,"Shootist Superfly","Drama",8.97,2006,1,"PG-13"
733,"River Outlaw","Sports",8.97,2006,1,"PG-13"
534,"Louisiana Harry","Family",8.91,2006,1,"PG-13"
26,"Annie Identity","Sci-Fi",8.91,2006,1,"G"
63,"Bedazzled Married","Family",8.91,2006,1,"PG"
809,"Slipper Fidelity","Sports",8.91,2006,1,"PG-13"
488,"Joon Northwest","Sports",8.91,2006,1,"NC-17"
418,"Hobbit Alien","Drama",8.91,2006,1,"PG-13"
634,"Odds Boogie","Family",8.91,2006,1,"NC-17"
194,"Crow Grease","Action",8.91,2006,1,"PG"
631,"Novocaine Flight","Sports",8.91,2006,1,"G"
299,"Factory Dragon","Travel",8.91,2006,1,"PG-13"
314,"Fight Jawbreaker","Animation",8.91,2006,1,"R"
873,"Sweethearts Suspects","Children",8.91,2006,1,"G"
27,"Anonymous Human","Sports",8.91,2006,1,"NC-17"
406,"Haunting Pianist","Games",8.91,2006,1,"R"
728,"Reunion Witches","Drama",8.91,2006,1,"R"
717,"Rear Trading","Action",8.91,2006,1,"NC-17"
738,"Rocketeer Mother","Foreign",8.91,2006,1,"PG-13"
524,"Lion Uncut","Comedy",8.91,2006,1,"PG"
124,"Casper Dragonfly","Children",7.99,2006,1,"PG-13"
661,"Past Suicides","Foreign",7.99,2006,1,"PG-13"
121,"Carol Texas","Animation",7.99,2006,1,"PG"
930,"Vacation Boondock","Sci-Fi",7.99,2006,1,"R"
214,"Daughter Madigan","Children",7.99,2006,1,"PG-13"
710,"Rage Games","Family",7.99,2006,1,"R"
167,"Coma Head","Travel",7.99,2006,1,"NC-17"
351,"Gaslight Crusade","Horror",7.99,2006,1,"PG"
